epoch,acc,auc,loss,val_acc,val_auc,val_loss
251,0.942344069480896,0.9878988265991211,0.2076885849237442,0.8543689250946045,0.8124634623527527,0.6877554655075073
252,0.9404537081718445,0.9880704283714294,0.21478129923343658,0.8519417643547058,0.8129748106002808,0.6880456209182739
253,0.9413988590240479,0.987749457359314,0.21344074606895447,0.8519417643547058,0.8128530383110046,0.6889902949333191
254,0.9413988590240479,0.9873300194740295,0.21612469851970673,0.8543689250946045,0.8126095533370972,0.6883094310760498
255,0.9404537081718445,0.9876002073287964,0.21372538805007935,0.8543689250946045,0.8124877214431763,0.6893805861473083
256,0.9413988590240479,0.9870472550392151,0.2149171382188797,0.8543689250946045,0.8116354942321777,0.6918389201164246
257,0.9413988590240479,0.987542986869812,0.21516703069210052,0.8543689250946045,0.812171220779419,0.6914104223251343
258,0.9413988590240479,0.9882389307022095,0.20535269379615784,0.8543689250946045,0.8129991888999939,0.6878252625465393
259,0.9404537081718445,0.9871394634246826,0.21797215938568115,0.8543689250946045,0.8130964636802673,0.6883349418640137
260,0.9413988590240479,0.9874858856201172,0.21028001606464386,0.8519417643547058,0.8140706419944763,0.6879854202270508
261,0.9404537081718445,0.9873840808868408,0.2123565971851349,0.8543689250946045,0.8125364184379578,0.6912964582443237
262,0.9404537081718445,0.9874063730239868,0.20740975439548492,0.8543689250946045,0.8122199177742004,0.6931232213973999
263,0.9404537081718445,0.9874253869056702,0.2123071551322937,0.8543689250946045,0.8123902678489685,0.6917510032653809
264,0.9432892203330994,0.9867357611656189,0.21570150554180145,0.8543689250946045,0.812341570854187,0.6928487420082092
